,id,alias,name,description,subscriptionCount,subscribed,notificationType,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,userSchool,fullyAnonymous,canUseNickname,canUseSchool,postThumbnail,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,ipCountryCondition,subcategories,topics,nsfw,mediaThreshold,limitCountries,limitStage,availableLayouts,heroImage,logo,postCount,favorite,isPersonaPage,isFeaturedPage,enablePrivateMessage,restrictIdentityOnComment,enableSelectedPosts,displaySelectedPostsTab,allowModManageSelectedPosts,displayGroupChatEntry,enableHintedValidations,enableEditedHistory
358,02d48166-87df-474a-beb3-cc376bfd560e,korea_study,韓國生活,"어서오세요~ 한국🇰🇷은 처음이죠❔

歡迎各位卡友在《韓國生活板》上分享在韓留學、工作、旅遊、結婚、生活等資訊及心得🙌🏻",46085,False,,False,2020-02-04T07:50:23.573Z,2022-11-29T05:04:59.349Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,True,,標題分類：#心得、#問題、#資訊、#找夥伴、#租屋、#徵室友、#轉租,"{'exclude': [], 'include': []}",[],"['問題', '心得', '資訊', '韓國留學', '韓國', '語學堂', '首爾', '工作', '旅遊', '研究所', '大學', '交換學生', '台韓情侶', '簽證', '打工度假']",False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/ab92a167-660d-4ae1-b449-474066214720/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/c9f223e5-989d-4159-ac94-168b32958492/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 122},False,False,False,True,False,True,True,True,False,False,True
369,f70adbe9-4a58-4dd6-b6a0-7e5e06e2afce,kaohsiung,高雄,"發文前請先詳細閱讀版規，內有詳細違規範例。
每日處理違規量多，違規高機率不提醒刪文，
重複發佈違規貼文可能遭到禁言。

發問任何問題請用 #請益 標題。
希望大家可以分享自己看見高雄的美及優點，
推薦美食、漂亮的景點、有趣的活動或是實用的資訊 ❤",45945,False,,False,2020-02-04T07:52:13.573Z,2022-10-21T07:01:17.005Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,"文章發佈視同已充分閱讀過版規
版規內有詳細解釋以及違規示範，
違規者將不提醒直接刪除及禁言。","{'exclude': [], 'include': []}",[],"['資訊', '美食']",False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/029c483b-627d-4c99-995e-7e84c36b9c7c/orig.jpeg', 'type': 'image/jpeg', 'width': 800, 'height': 267}","{'url': 'https://megapx-assets.dcard.tw/images/626f7395-807f-4d3c-988c-8da57829e347/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 82},False,False,False,True,False,False,False,False,False,False,True
449,8329565a-d1da-4a46-a3d3-aff6f9f8ddbf,twice,TWICE,"ONE IN A MILLION🍭
發文及留言前記得先看板規及置頂文！",45904,False,,False,2020-11-19T09:19:14.419Z,2022-08-18T14:41:24.603Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,記得要按分類！,{},[],"['分享', '詢問', '討論', '撒花', '回歸', '綜藝', '趣事', '舞台', '打榜應援', '後記', 'KPOP', 'TWICE', 'ONCE', '韓星', '追星', '專輯']",False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/b9f9070b-68a6-4f35-bc57-d4997aa8da29/full.jpeg', 'type': 'image/jpeg', 'width': 1500, 'height': 500}","{'url': 'https://megapx-assets.dcard.tw/images/5537c04b-93d3-4ec6-81b6-135e9fd6ae49/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 84},False,False,False,True,False,True,True,True,False,False,True
580,f830c53b-ebb6-4b30-bb22-f614890a5777,hotel,住宿休息,一起來分享飯店、摩鐵住宿休息心得吧！,45811,False,,False,2022-05-09T10:05:55.512Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/a6d49075-5659-48a2-9d2d-4c0e1e38f420/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/7dd60866-0892-477a-a157-247e3be7932c/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 70},False,False,False,True,False,False,False,False,False,False,True
487,18bfea65-824d-4b32-b209-f82a3bb4caa4,stayhome,防疫生活,歡迎分享你的居家防疫日記，遠距上班上課發生什麼趣事、居家運動菜單、躺床一整天追劇清單等等，疫情嚴峻的時刻，Dcard 陪你一起待在家！,45256,False,,False,2021-05-21T06:00:16.712Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],"['不見面在一起', '居家防疫', '防疫']",False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/02f09f16-350b-499f-8a9f-adfce84563a0/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/16a75f37-8cd1-4fd2-b049-76256906029d/full.jpeg', 'type': 'image/png', 'width': 200, 'height': 200}",{'last30Days': 1},False,False,False,False,False,False,False,False,False,True,True
378,05961595-fe4a-4843-9b54-4ec22951aa3f,life_in_europe,歐洲生活,"各種在歐洲生活大小事的分享，例如職場、旅遊、文化、日常生活等等
歡迎在歐洲、或是對歐洲有興趣的朋友，都能透過 #歐洲生活板 有更多交流哦！",44860,False,,False,2020-02-24T06:40:28.102Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",[],"['歐洲', '北歐', '德國', '荷蘭', '法國', '歐洲生活', '歐洲旅遊', '留學', '求職', '海外工作']",False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/faf0c3ef-6ee7-4d02-8be1-17fde5726018/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/8a6bdd28-91a2-43f6-a6f8-91d7cffba77f/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 29},False,False,False,True,False,False,False,False,False,False,True
264,4736baba-5375-40b6-8a1b-f3a24be6bf24,plant,植物,"歡迎大家一起討論所有跟植物相關的話題(*｀▽´*)

發文未加 #分類 者經板主提醒後6小時內未訂正即刪文

多肉標籤包含仙人掌和空氣鳳梨以及山地玫瑰
蕨類標籤包含鹿角蕨、蘚苔與食蟲植物和其它蕨類
請益標籤包含問植物名和植物生病、有蟲蟲等該如何解決
科普標籤包含如何照顧植物、該植物介紹等等
單純想聊天就選閒聊，但是閒聊但內容要跟植物相關
Have a wonderful day!",44352,False,,False,2020-02-04T07:34:43.573Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,,"{'exclude': [], 'include': []}",[],"['請益', '多肉', '閒聊', '分享', '草本', '蕨類', '木本', '科普', '公告', '多肉植物', '園藝', '新手', '仙人掌', '居家佈置', '盆栽', '我的花式生活']",False,{},[],0,"['classic', 'link', 'image', 'video']","{'url': 'https://megapx-assets.dcard.tw/images/8efdd584-f4d2-4898-8b4a-ee8c9e577693/orig.jpeg', 'type': 'image/jpeg', 'width': 640, 'height': 214}","{'url': 'https://megapx-assets.dcard.tw/images/5dd13008-ff6d-43bd-b817-0e9a965f8560/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 142},False,False,False,True,False,False,False,False,False,False,True
446,c5f6f3b2-8690-4eee-b60d-d17af2cc5959,ask,問答,在問答板發文不用擔心錯板，我們歡迎大部分的問題！（小部分不歡迎請看板規）在問答板，我們關注問題本身，而非發問的人。這個板希望透過問答的方式，激發大家的思考與討論，引出一些輕鬆有趣的知識；同時，也希望問答板可以成為一個讓大家運用社群的力量，一起解決難題的好地方。板規補充請看：https://www.dcard.tw/f/ask/p/234644860,44274,False,,False,2020-10-15T07:14:29.710Z,2022-08-16T03:53:09.054Z,True,False,False,False,,True,True,True,{'size': 'small'},False,False,True,,本板標題請一律使用問題的形式，即使你在文章內會自問自答,{},[],"['美食', '美甲', '重機', '烹飪', '星座']",False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/81c7e943-ab48-4bd9-a364-9c9740170512/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/16ee5a64-0bb8-44bd-834a-32c766ff5010/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1265},False,False,False,False,False,False,False,False,False,False,True
494,3f077677-d1fd-4e93-ad7a-5a4685bfa2f3,jujutsu_kaisen,咒術迴戰,"歡迎來到咒術迴戰板 (֊'ヮ'֊)

在這邊可以進行動漫畫、周邊、活動等討論與分享。
✏ 發文時請詳閱板規，並按照類別使用 # 做分類，讓板友可以方便搜尋。
和平相處、理性討論。",44013,False,,False,2021-06-04T05:21:54.443Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,True,,"標題如有其他分類可自行添加
(๑•̀ᄇ•́)و✧",{},[],['劇場版'],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/c5254ae7-694c-484b-aa6c-d3e6ddebafe7/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/c568bacd-4134-4254-ba36-0cdf71ff17f5/full.jpeg', 'type': 'image/png', 'width': 200, 'height': 200}",{'last30Days': 21},False,False,False,True,False,False,False,False,False,False,True
318,d55a7e9f-95c0-41d3-8890-964e233e36a7,baseball,棒球,供討論、分享、詢問與棒球相關的話題。或是各種國內外賽事（例：CPBL、MLB、日職等...）皆可在此討論！,43495,False,,False,2020-02-04T07:43:43.573Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},True,False,False,發文請記得在下一步驟加入話題或其他相關分類喲！,,"{'exclude': [], 'include': []}",[],"['中華職棒', '中信兄弟', 'Lamigo桃猿', 'CPBL', 'MLB', '陳偉殷', '日職', 'WBC', '統一獅', '富邦悍將']",False,{},[],0,"['classic', 'link', 'image', 'video']","{'url': 'https://megapx-assets.dcard.tw/images/40400e3b-3fa9-47b1-aaf0-06f1a2211e1c/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/e14798d3-48fc-4e60-8e5d-8f4a13653583/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 163},False,False,False,True,False,False,False,False,False,False,True
8,3c91f2b0-6374-4467-b557-2e5383680afb,ntu,臺灣大學,臺灣大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,43265,False,,False,2016-05-19T08:15:15.752Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/cf164bf7-5918-4b53-956e-93632d033b14/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/9808ed78-e150-47bb-847f-70eab4b55470/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 1273},False,False,False,True,False,False,False,False,True,False,True
314,e3514197-0703-46dc-b2e5-7f5a728bcb4a,onepiece,航海王,隨著和之國篇章戰況的白熱化，未來肯定有更多資訊，為了大家能夠在看到爆炸性資訊卻無人可分享的情況下有個良好的平臺可以使用，故在此設置航海王版,41837,False,,False,2020-02-04T07:43:03.573Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/13fbcc49-613a-4a93-a136-efcfc233b46e/orig.jpeg', 'type': 'image/jpeg', 'width': 1376, 'height': 459}","{'url': 'https://megapx-assets.dcard.tw/images/b973da92-09c4-4533-898d-9b9f3a219caa/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 15},False,False,False,False,False,False,False,False,False,False,True
313,097fb2e9-a399-4b10-829c-53b988d189cc,conan,柯南,"歡迎來到柯南板～

在這裡大家可以盡情地聊與柯南相關的任何話題，希望大家都能在這裡找到同好 (´▽`ʃ♡ƪ)
發文時請遵守板規和全站站規，共同打造良好友善的看板討論環境。",41484,False,,False,2020-02-04T07:42:53.573Z,2022-11-30T01:07:08.134Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,發文請選擇標題分類， #公告、#集中串 限板主和 Dcard 官方使用。,"{'exclude': [], 'include': []}",[],"['討論', '分享', '閒聊', '問題', '心得', '情報', '公告', '集中串']",False,{},[],0,"['classic', 'link', 'image', 'video']","{'url': 'https://megapx-assets.dcard.tw/images/740a3dc5-6a01-45c3-b47c-037126062122/orig.jpeg', 'type': 'image/jpeg', 'width': 1080, 'height': 360}","{'url': 'https://megapx-assets.dcard.tw/images/ed38f240-d359-4dc1-b015-319672e4967f/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 35},False,False,False,True,False,False,False,False,False,False,True
295,3d5ea668-ec42-458c-91bb-12fa8e9afa27,musicevent,音樂活動,討論各種音樂活動的心得與資訊，包含但不限於：音樂祭、演唱會、表演等等。愛惜帳號，發文時請按照格式！票務相關文章格式請看置頂！,41251,False,,False,2020-02-04T07:39:53.573Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,愛惜帳號，發文時請按照格式！票務相關文章格式請看置頂！,"{'exclude': [], 'include': []}",[],"['適合聽音樂的活動', '音樂祭']",False,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/a332cc22-d3da-447a-b47b-34e4b898a447/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/1fca37d7-f245-4d97-b305-2b981387e2f0/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 2246},False,False,False,True,False,False,False,False,False,False,True
396,e8266f3a-34f3-45a9-a252-889d7f4a5ff5,gov_owned,國營,"🙆🏻‍♀️幫我看一下版規，再行發文喔🙆🏻‍♀️
💁🏻‍♀️國營甘苦談💕理性討論 友善發言💁🏻‍♀️
🙇🏻‍♀️版主現職國營小員工，服務不周請見諒🙇🏻‍♀️",41037,False,,False,2020-04-20T05:55:41.006Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,👆🏻選好「標題分類」（副標題），可直接下「主標題」囉！👆🏻,"{'exclude': [], 'include': []}",[],"['國營考試', '國考', '考試', '郵局']",False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/b4155c5e-19e5-4c9f-bb1e-9e2b4c8221ed/orig.jpeg', 'type': 'image/jpeg', 'width': 1024, 'height': 341}","{'url': 'https://megapx-assets.dcard.tw/images/9da89df3-fd1e-49c3-aa57-9e432acc38a9/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 110},False,False,False,True,False,False,False,False,False,False,True
308,e6b363d9-9ec0-450c-bdcc-7c0c30eb1084,boyslove,BL,本板提供討論、分享、詢問BL相關話題，歡迎分享各種屬性的糧推坑，也歡迎發表自創、二創小說或插圖哦！,40639,False,,False,2020-02-04T07:42:03.573Z,2022-08-16T03:53:09.054Z,True,True,True,False,,False,True,True,{'size': 'small'},True,False,False,請記得在話題加入「作品名稱」或其他相關分類喲！,,"{'exclude': [], 'include': []}",[],"['BL原創', 'CP', '創作', '越界', '廣播劇', 'BL推坑', '腐', '圖', '耽美', '虐', '攻受', '腐女', '腐男', '同人', '書單', 'BL漫畫', 'BL小說', '作者', '正太', '真人']",True,{},[],0,['classic'],"{'url': 'https://megapx-assets.dcard.tw/images/6b13c26b-a5c9-47cc-a294-8955db8d6b7d/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/9ac875d1-775e-4719-867a-6267012f585d/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 104},False,False,False,False,False,False,False,False,False,False,True
282,e271b323-0e08-4d9f-b379-dfbd82cfa32b,hypermarket,量販店,歡迎分享各大量販店（全聯、costco、家樂福、愛買、大潤發⋯）最新優惠情報、新品上市或商品開箱分享！,40311,False,,False,2020-02-04T07:37:43.573Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,發文前，請選擇上方標題分類唷！,"{'exclude': [], 'include': []}",[],[],False,{},[],0,"['classic', 'link', 'image', 'video']","{'url': 'https://megapx-assets.dcard.tw/images/af919d5f-301a-4eaf-bd9e-9dc0ff05af44/orig.jpeg', 'type': 'image/jpeg', 'width': 936, 'height': 312}","{'url': 'https://megapx-assets.dcard.tw/images/dd7a3608-b8d3-45f9-9772-2bcc1f4092e1/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 25},False,False,False,False,False,False,False,False,False,False,True
495,e69178a2-533a-43f2-8401-1b819b7102bf,attack_on_titan,進擊的巨人,歡迎各位多多分享有關「進擊的巨人」的資訊及劇情討論！也請務必要遵守板規，給大家一個優良的交流空間。,40239,False,,False,2021-06-10T03:02:17.959Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],"['進擊的巨人', '漫畫', '動畫', '動漫', '巨人', '梗圖', '周邊', '展覽', '進擊的巨人展覽']",False,{},[],0,"['classic', 'image', 'video', 'link', 'poll']","{'url': 'https://megapx-assets.dcard.tw/images/209e9ee0-41bb-4dad-801b-8ef6e48a215b/full.jpeg', 'type': 'image/jpeg', 'width': 1500, 'height': 500}","{'url': 'https://megapx-assets.dcard.tw/images/6e2255e8-1082-472f-aa34-a25a0edfe5ea/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 28},False,False,False,True,False,True,True,True,False,False,True
